OID_;LOCATION;LOC_LABEL;CATEGORY;PATTERN;PERC_HOT;PERC_COLD;TREND_Z;TREND_P;TREND_BIN;SUM_VALUE;MIN_VALUE;MAX_VALUE;MEAN_VALUE;STD_VALUE;MED_VALUE;Shape_Length;Shape_Area
351;350;412555;0;No Pattern Detected;8,333333333333332;0,000000000000000;-1,028588221985612;0,303673229364477;0,000000000000000;142,585435456368486;0,000000000000000;36,368044611468100;11,882119621364041;10,253125597222308;13,924884992593949;50398,992241704399930;112939258,206668391823769
352;351;412560;0;No Pattern Detected;0,000000000000000;16,666666666666664;2,674329377162592;0,007487886814862;3,000000000000000;105,267931841272343;0,000000000000000;22,537750732476901;8,772327653439362;6,371022351588755;8,308909335548709;281722,168671220133547;1654178873,658987522125244
353;352;412570;-6;Sporadic Cold Spot;0,000000000000000;33,333333333333329;-1,577168607044606;0,114756734314102;0,000000000000000;150,999031011757182;2,912011257998570;61,274509803921603;12,583252584313099;15,272053898844492;8,013130901403375;197824,477817991399206;1041238346,970467805862427
354;353;412575;0;No Pattern Detected;0,000000000000000;41,666666666666671;0,000000000000000;1,000000000000000;0,000000000000000;142,726796017413903;0,000000000000000;41,181778055134203;11,893899668117825;10,748784670597807;9,285134797237141;204405,594949931284646;373899432,707305133342743
355;354;412580;4;Persistent Hot Spot;100,000000000000000;0,000000000000000;0,000000000000000;1,000000000000000;0,000000000000000;334,875444205678150;0,000000000000000;45,766590389016002;27,906287017139846;13,546083998913012;32,989133588672203;124100,117136764602037;384847041,297914087772369
356;355;412590;0;No Pattern Detected;16,666666666666664;8,333333333333332;-0,480007836926619;0,631221822134132;0,000000000000000;190,762664540925527;0,000000000000000;57,548436600805701;15,896888711743793;18,603293178229698;9,271277582050800;88880,497450184178888;294226933,126927614212036
357;356;412600;0;No Pattern Detected;0,000000000000000;8,333333333333332;0,891443125720864;0,372691500240596;0,000000000000000;135,906489695038232;0,000000000000000;37,769104872214498;11,325540807919852;13,487186211497269;4,592004846291910;93004,681586459293612;268968777,885626077651978
358;357;412610;0;No Pattern Detected;0,000000000000000;0,000000000000000;-0,891443125720864;0,372691500240596;0,000000000000000;157,560330232441061;0,000000000000000;31,732599957689899;13,130027519370088;11,231977203599957;9,184050336035085;96705,479198177665239;259461668,214432597160339
359;358;412620;0;No Pattern Detected;0,000000000000000;8,333333333333332;0,342862740661871;0,731701723839234;0,000000000000000;141,507802150450345;0,000000000000000;23,082249749942299;11,792316845870863;6,974880578015185;10,570054885698646;184350,857462087325985;808495318,365783452987671
360;359;412625;6;Sporadic Hot Spot;83,333333333333343;0,000000000000000;0,754298029456116;0,450670291420359;0,000000000000000;189,168064293154117;10,128405676408700;23,626928019365000;15,764005357762843;4,770132950028494;13,331688360444950;66466,012478275428293;122731136,315007701516151
