Municipio,MUNIC_RES,ANO_CMPT,pop_ac60,n_densito,tx_densito10k,data
SAO CARLOS DO IVAI,412460,2016,954,1,10.482180293501,01/01/2016
SAO JERONIMO DA SERRA,412470,2016,1689,0,0,01/01/2016
SAO JOAO,412480,2016,1922,4,20.8116545265349,01/01/2016
SAO JOAO DO CAIUA,412490,2016,912,2,21.9298245614035,01/01/2016
SAO JOAO DO IVAI,412500,2016,2166,0,0,01/01/2016
SAO JOAO DO TRIUNFO,412510,2016,1602,1,6.24219725343321,01/01/2016
SAO JORGE D'OESTE,412520,2016,1532,0,0,01/01/2016
SAO JORGE DO IVAI,412530,2016,1100,0,0,01/01/2016
SAO JORGE DO PATROCINIO,412535,2016,1212,17,140.26402640264,01/01/2016
SAO JOSE DA BOA VISTA,412540,2016,1094,0,0,01/01/2016
SAO JOSE DAS PALMEIRAS,412545,2016,594,0,0,01/01/2016
SAO JOSE DOS PINHAIS,412550,2016,28098,59,20.9979357961421,01/01/2016
SAO MANOEL DO PARANA,412555,2016,407,9,221.130221130221,01/01/2016
SAO MATEUS DO SUL,412560,2016,5163,5,9.68429207824908,01/01/2016
SAO MIGUEL DO IGUACU,412570,2016,3926,11,28.0183392766174,01/01/2016
SAO PEDRO DO IGUACU,412575,2016,1141,0,0,01/01/2016
SAO PEDRO DO IVAI,412580,2016,1553,0,0,01/01/2016
SAO PEDRO DO PARANA,412590,2016,420,1,23.8095238095238,01/01/2016
SAO SEBASTIAO DA AMOREIRA,412600,2016,1401,0,0,01/01/2016
SAO TOME,412610,2016,800,40,500,01/01/2016
SAPOPEMA,412620,2016,946,0,0,01/01/2016
SARANDI,412625,2016,10913,1,0.916338312104829,01/01/2016
SAUDADE DO IGUACU,412627,2016,765,6,78.4313725490196,01/01/2016
SENGES,412630,2016,2003,0,0,01/01/2016
SERRANOPOLIS DO IGUACU,412635,2016,953,1,10.4931794333683,01/01/2016
SERTANEJA,412640,2016,1144,0,0,01/01/2016
SERTANOPOLIS,412650,2016,2710,5,18.450184501845,01/01/2016
SIQUEIRA CAMPOS,412660,2016,2975,4,13.4453781512605,01/01/2016
SULINA,412665,2016,642,1,15.5763239875389,01/01/2016
TAMARANA,412667,2016,1734,1,5.76701268742791,01/01/2016
TAMBOARA,412670,2016,803,0,0,01/01/2016
TAPEJARA,412680,2016,1974,44,222.89766970618,01/01/2016
TAPIRA,412690,2016,1062,0,0,01/01/2016
TEIXEIRA SOARES,412700,2016,1368,0,0,01/01/2016
TELEMACO BORBA,412710,2016,8868,1,1.127649977447,01/01/2016
TERRA BOA,412720,2016,2603,0,0,01/01/2016
TERRA RICA,412730,2016,2480,4,16.1290322580645,01/01/2016
TERRA ROXA,412740,2016,2874,0,0,01/01/2016
TIBAGI,412750,2016,2388,0,0,01/01/2016
TIJUCAS DO SUL,412760,2016,2114,0,0,01/01/2016
TOLEDO,412770,2016,16514,0,0,01/01/2016
TOMAZINA,412780,2016,1422,4,28.1293952180028,01/01/2016
TRES BARRAS DO PARANA,412785,2016,1731,0,0,01/01/2016
TUNAS DO PARANA,412788,2016,468,0,0,01/01/2016
TUNEIRAS DO OESTE,412790,2016,1277,31,242.75646045419,01/01/2016
TUPASSI,412795,2016,1592,0,0,01/01/2016
TURVO,412796,2016,1729,17,98.3227299016773,01/01/2016
UBIRATA,412800,2016,3604,0,0,01/01/2016
UMUARAMA,412810,2016,16453,188,114.264875706558,01/01/2016
UNIAO DA VITORIA,412820,2016,7512,60,79.8722044728435,01/01/2016
UNIFLOR,412830,2016,401,0,0,01/01/2016
URAI,412840,2016,2330,0,0,01/01/2016
WENCESLAU BRAZ,412850,2016,3072,1,3.25520833333333,01/01/2016
VENTANIA,412853,2016,1169,0,0,01/01/2016
VERA CRUZ DO OESTE,412855,2016,1557,0,0,01/01/2016
VERE,412860,2016,1355,0,0,01/01/2016
ALTO PARAISO,412862,2016,452,0,0,01/01/2016
DOUTOR ULYSSES,412863,2016,685,1,14.5985401459854,01/01/2016
VIRMOND,412865,2016,624,0,0,01/01/2016
VITORINO,412870,2016,1040,7,67.3076923076923,01/01/2016
XAMBRE,412880,2016,1163,0,0,01/01/2016
ABATIA,410010,2017,1338,1,7.47384155455904,01/01/2017
ADRIANOPOLIS,410020,2017,1049,0,0,01/01/2017
AGUDOS DO SUL,410030,2017,1249,8,64.0512409927942,01/01/2017
ALMIRANTE TAMANDARE,410040,2017,10912,27,24.7434017595308,01/01/2017
ALTAMIRA DO PARANA,410045,2017,433,10,230.94688221709,01/01/2017
ALTONIA,410050,2017,3803,21,55.219563502498,01/01/2017
ALTO PARANA,410060,2017,2202,8,36.330608537693,01/01/2017
ALTO PIQUIRI,410070,2017,1678,4,23.8379022646007,01/01/2017
ALVORADA DO SUL,410080,2017,1926,2,10.3842159916926,01/01/2017
AMAPORA,410090,2017,675,1,14.8148148148148,01/01/2017
AMPERE,410100,2017,2594,0,0,01/01/2017
ANAHY,410105,2017,548,0,0,01/01/2017
ANDIRA,410110,2017,3701,0,0,01/01/2017
ANGULO,410115,2017,451,0,0,01/01/2017
ANTONINA,410120,2017,3194,24,75.1408891671885,01/01/2017
ANTONIO OLINTO,410130,2017,1252,19,151.757188498403,01/01/2017
APUCARANA,410140,2017,20419,0,0,01/01/2017
ARAPONGAS,410150,2017,17058,19,11.138468753664,01/01/2017
ARAPOTI,410160,2017,3289,0,0,01/01/2017
ARAPUA,410165,2017,681,0,0,01/01/2017
ARARUNA,410170,2017,2264,48,212.014134275618,01/01/2017
ARAUCARIA,410180,2017,13534,8,5.91103886508054,01/01/2017
ARIRANHA DO IVAI,410185,2017,454,0,0,01/01/2017
ASSAI,410190,2017,2900,5,17.2413793103448,01/01/2017
ASSIS CHATEAUBRIAND,410200,2017,6203,0,0,01/01/2017
ASTORGA,410210,2017,4669,0,0,01/01/2017
ATALAIA,410220,2017,772,0,0,01/01/2017
BALSA NOVA,410230,2017,1550,5,32.258064516129,01/01/2017
BANDEIRANTES,410240,2017,5414,1,1.8470631695604,01/01/2017
BARBOSA FERRAZ,410250,2017,2341,35,149.508756941478,01/01/2017
BARRACAO,410260,2017,1550,0,0,01/01/2017
BARRA DO JACARE,410270,2017,588,7,119.047619047619,01/01/2017
BELA VISTA DA CAROBA,410275,2017,704,0,0,01/01/2017
BELA VISTA DO PARAISO,410280,2017,2987,2,6.69568128557081,01/01/2017
BITURUNA,410290,2017,1907,1,5.24383848977452,01/01/2017
BOA ESPERANCA,410300,2017,788,8,101.522842639594,01/01/2017
BOA ESPERANCA DO IGUACU,410302,2017,371,0,0,01/01/2017
BOA VENTURA DE SAO ROQUE,410304,2017,759,8,105.401844532279,01/01/2017
BOA VISTA DA APARECIDA,410305,2017,1393,0,0,01/01/2017
BOCAIUVA DO SUL,410310,2017,1470,1,6.80272108843537,01/01/2017
BOM JESUS DO SUL,410315,2017,781,0,0,01/01/2017
BOM SUCESSO,410320,2017,1026,0,0,01/01/2017
BOM SUCESSO DO SUL,410322,2017,602,5,83.0564784053156,01/01/2017
BORRAZOPOLIS,410330,2017,1495,0,0,01/01/2017
BRAGANEY,410335,2017,893,0,0,01/01/2017
BRASILANDIA DO SUL,410337,2017,526,2,38.0228136882129,01/01/2017
CAFEARA,410340,2017,420,1,23.8095238095238,01/01/2017
CAFELANDIA,410345,2017,1913,0,0,01/01/2017
CAFEZAL DO SUL,410347,2017,819,10,122.100122100122,01/01/2017
CALIFORNIA,410350,2017,1406,0,0,01/01/2017
CAMBARA,410360,2017,4309,12,27.8486887909028,01/01/2017
CAMBE,410370,2017,15794,208,131.695580600228,01/01/2017
CAMBIRA,410380,2017,1335,0,0,01/01/2017
CAMPINA DA LAGOA,410390,2017,2598,34,130.869899923018,01/01/2017
CAMPINA DO SIMAO,410395,2017,492,6,121.951219512195,01/01/2017
CAMPINA GRANDE DO SUL,410400,2017,4322,3,6.94123091161499,01/01/2017
CAMPO BONITO,410405,2017,601,0,0,01/01/2017
CAMPO DO TENENTE,410410,2017,833,2,24.0096038415366,01/01/2017
CAMPO LARGO,410420,2017,14988,10,6.67200427008273,01/01/2017
CAMPO MAGRO,410425,2017,2965,3,10.1180438448567,01/01/2017
CAMPO MOURAO,410430,2017,13420,414,308.49478390462,01/01/2017
CANDIDO DE ABREU,410440,2017,2324,0,0,01/01/2017
CANDOI,410442,2017,1805,9,49.8614958448754,01/01/2017
CANTAGALO,410445,2017,1712,13,75.9345794392523,01/01/2017
CAPANEMA,410450,2017,3348,0,0,01/01/2017
CAPITAO LEONIDAS MARQUES,410460,2017,2509,0,0,01/01/2017
CARAMBEI,410465,2017,1991,0,0,01/01/2017
CARLOPOLIS,410470,2017,2342,3,12.8095644748079,01/01/2017
CASCAVEL,410480,2017,38716,14,3.61607604091332,01/01/2017
CASTRO,410490,2017,8097,2,2.47005063603804,01/01/2017
CATANDUVAS,410500,2017,1402,0,0,01/01/2017
CENTENARIO DO SUL,410510,2017,1853,2,10.7933081489477,01/01/2017
CERRO AZUL,410520,2017,2290,1,4.36681222707424,01/01/2017
CEU AZUL,410530,2017,1877,2,10.6553010122536,01/01/2017
CHOPINZINHO,410540,2017,3124,16,51.2163892445583,01/01/2017
CIANORTE,410550,2017,10943,635,580.279630814219,01/01/2017
CIDADE GAUCHA,410560,2017,1598,9,56.3204005006258,01/01/2017
CLEVELANDIA,410570,2017,2650,1,3.77358490566038,01/01/2017
COLOMBO,410580,2017,23270,53,22.7761065749893,01/01/2017
COLORADO,410590,2017,4127,0,0,01/01/2017
CONGONHINHAS,410600,2017,1436,1,6.96378830083565,01/01/2017
CONSELHEIRO MAIRINCK,410610,2017,644,3,46.583850931677,01/01/2017
CONTENDA,410620,2017,2294,21,91.5431560592851,01/01/2017
CORBELIA,410630,2017,2618,0,0,01/01/2017
CORNELIO PROCOPIO,410640,2017,8944,1,1.11806797853309,01/01/2017
CORONEL DOMINGOS SOARES,410645,2017,730,0,0,01/01/2017
CORONEL VIVIDA,410650,2017,3695,2,5.4127198917456,01/01/2017
CORUMBATAI DO SUL,410655,2017,670,47,701.492537313433,01/01/2017
CRUZEIRO DO IGUACU,410657,2017,673,0,0,01/01/2017
CRUZEIRO DO OESTE,410660,2017,3655,0,0,01/01/2017
CRUZEIRO DO SUL,410670,2017,732,1,13.6612021857924,01/01/2017
CRUZ MACHADO,410680,2017,2375,6,25.2631578947368,01/01/2017
CRUZMALTINA,410685,2017,530,0,0,01/01/2017
CURITIBA,410690,2017,279124,1761,63.0902394634643,01/01/2017
CURIUVA,410700,2017,2071,0,0,01/01/2017
DIAMANTE DO NORTE,410710,2017,1027,0,0,01/01/2017
DIAMANTE DO SUL,410712,2017,435,0,0,01/01/2017
DIAMANTE D'OESTE,410715,2017,808,0,0,01/01/2017
DOIS VIZINHOS,410720,2017,5258,0,0,01/01/2017
DOURADINA,410725,2017,1230,10,81.3008130081301,01/01/2017
DOUTOR CAMARGO,410730,2017,1270,0,0,01/01/2017
ENEAS MARQUES,410740,2017,962,0,0,01/01/2017
ENGENHEIRO BELTRAO,410750,2017,2317,74,319.378506689685,01/01/2017
ESPERANCA NOVA,410752,2017,389,3,77.120822622108,01/01/2017
ENTRE RIOS DO OESTE,410753,2017,726,0,0,01/01/2017
ESPIGAO ALTO DO IGUACU,410754,2017,765,0,0,01/01/2017
FAROL,410755,2017,524,24,458.015267175573,01/01/2017
FAXINAL,410760,2017,2729,1,3.66434591425431,01/01/2017
FAZENDA RIO GRANDE,410765,2017,8174,44,53.8292145828236,01/01/2017
FENIX,410770,2017,894,11,123.042505592841,01/01/2017
FERNANDES PINHEIRO,410773,2017,715,0,0,01/01/2017
FIGUEIRA,410775,2017,1425,0,0,01/01/2017
FLORAI,410780,2017,1107,0,0,01/01/2017
FLOR DA SERRA DO SUL,410785,2017,752,0,0,01/01/2017
FLORESTA,410790,2017,1038,0,0,01/01/2017
FLORESTOPOLIS,410800,2017,1536,3,19.53125,01/01/2017
FLORIDA,410810,2017,448,0,0,01/01/2017
FORMOSA DO OESTE,410820,2017,1553,0,0,01/01/2017
FOZ DO IGUACU,410830,2017,30699,146,47.5585523958435,01/01/2017
FRANCISCO ALVES,410832,2017,1257,6,47.7326968973747,01/01/2017
FRANCISCO BELTRAO,410840,2017,11721,1,0.853169524784575,01/01/2017
FOZ DO JORDAO,410845,2017,638,4,62.6959247648903,01/01/2017
GENERAL CARNEIRO,410850,2017,1569,4,25.4939451880178,01/01/2017
GODOY MOREIRA,410855,2017,652,0,0,01/01/2017
GOIOERE,410860,2017,4976,115,231.109324758842,01/01/2017
GOIOXIM,410865,2017,905,0,0,01/01/2017
GRANDES RIOS,410870,2017,1007,0,0,01/01/2017
GUAIRA,410880,2017,4790,1,2.08768267223382,01/01/2017
GUAIRACA,410890,2017,1012,1,9.88142292490119,01/01/2017
GUAMIRANGA,410895,2017,1045,0,0,01/01/2017
GUAPIRAMA,410900,2017,598,2,33.4448160535117,01/01/2017
GUAPOREMA,410910,2017,395,11,278.481012658228,01/01/2017
GUARACI,410920,2017,917,2,21.8102508178844,01/01/2017
GUARANIACU,410930,2017,2270,1,4.40528634361234,01/01/2017
GUARAPUAVA,410940,2017,21646,98,45.2739536172965,01/01/2017
GUARAQUECABA,410950,2017,1070,0,0,01/01/2017
GUARATUBA,410960,2017,5568,25,44.8994252873563,01/01/2017
HONORIO SERPA,410965,2017,757,0,0,01/01/2017
IBAITI,410970,2017,4478,7,15.631978561858,01/01/2017
IBEMA,410975,2017,908,2,22.0264317180617,01/01/2017
IBIPORA,410980,2017,8280,10,12.0772946859903,01/01/2017
ICARAIMA,410990,2017,1598,2,12.5156445556946,01/01/2017
IGUARACU,411000,2017,627,0,0,01/01/2017
IGUATU,411005,2017,399,0,0,01/01/2017
IMBAU,411007,2017,1504,2,13.2978723404255,01/01/2017
IMBITUVA,411010,2017,3506,0,0,01/01/2017
INACIO MARTINS,411020,2017,1201,0,0,01/01/2017
INAJA,411030,2017,503,3,59.6421471172962,01/01/2017
INDIANOPOLIS,411040,2017,851,27,317.273795534665,01/01/2017
IPIRANGA,411050,2017,1689,1,5.9206631142688,01/01/2017
IPORA,411060,2017,2802,2,7.13775874375446,01/01/2017
IRACEMA DO OESTE,411065,2017,431,0,0,01/01/2017
IRATI,411070,2017,8405,0,0,01/01/2017
IRETAMA,411080,2017,1776,41,230.855855855856,01/01/2017
ITAGUAJE,411090,2017,706,0,0,01/01/2017
ITAIPULANDIA,411095,2017,1610,28,173.913043478261,01/01/2017
ITAMBARACA,411100,2017,1254,0,0,01/01/2017
ITAMBE,411110,2017,1011,0,0,01/01/2017
ITAPEJARA D'OESTE,411120,2017,1920,3,15.625,01/01/2017
ITAPERUCU,411125,2017,2241,11,49.0852298081214,01/01/2017
ITAUNA DO SUL,411130,2017,549,1,18.2149362477231,01/01/2017
IVAI,411140,2017,1667,1,5.99880023995201,01/01/2017
IVAIPORA,411150,2017,5815,0,0,01/01/2017
IVATE,411155,2017,1163,9,77.3860705073087,01/01/2017
IVATUBA,411160,2017,526,0,0,01/01/2017
JABOTI,411170,2017,869,2,23.0149597238205,01/01/2017
JACAREZINHO,411180,2017,5968,38,63.6729222520107,01/01/2017
JAGUAPITA,411190,2017,2045,3,14.6699266503668,01/01/2017
JAGUARIAIVA,411200,2017,3776,0,0,01/01/2017
JANDAIA DO SUL,411210,2017,3906,0,0,01/01/2017
JANIOPOLIS,411220,2017,1177,24,203.908241291419,01/01/2017
JAPIRA,411230,2017,855,3,35.0877192982456,01/01/2017
JAPURA,411240,2017,1737,55,316.637881404721,01/01/2017
JARDIM ALEGRE,411250,2017,2299,0,0,01/01/2017
JARDIM OLINDA,411260,2017,201,0,0,01/01/2017
JATAIZINHO,411270,2017,1797,1,5.56483027267668,01/01/2017
JESUITAS,411275,2017,1810,0,0,01/01/2017
JOAQUIM TAVORA,411280,2017,1806,5,27.6854928017719,01/01/2017
JUNDIAI DO SUL,411290,2017,607,1,16.4744645799012,01/01/2017
JURANDA,411295,2017,1215,14,115.22633744856,01/01/2017
JUSSARA,411300,2017,1078,34,315.398886827458,01/01/2017
KALORE,411310,2017,971,0,0,01/01/2017
LAPA,411320,2017,6538,52,79.5350260018354,01/01/2017
LARANJAL,411325,2017,644,1,15.527950310559,01/01/2017
LARANJEIRAS DO SUL,411330,2017,4651,28,60.2021070737476,01/01/2017
LEOPOLIS,411340,2017,809,0,0,01/01/2017
LIDIANOPOLIS,411342,2017,801,0,0,01/01/2017
LINDOESTE,411345,2017,918,0,0,01/01/2017
LOANDA,411350,2017,3356,5,14.8986889153754,01/01/2017
LOBATO,411360,2017,701,0,0,01/01/2017
LONDRINA,411370,2017,90066,261,28.9787489174605,01/01/2017
LUIZIANA,411373,2017,1004,17,169.322709163347,01/01/2017
LUNARDELLI,411375,2017,953,0,0,01/01/2017
LUPIONOPOLIS,411380,2017,866,1,11.5473441108545,01/01/2017
MALLET,411390,2017,2052,2,9.74658869395711,01/01/2017
MAMBORE,411400,2017,2181,6,27.5103163686382,01/01/2017
MANDAGUACU,411410,2017,3278,0,0,01/01/2017
MANDAGUARI,411420,2017,6017,1,1.66195778627223,01/01/2017
MANDIRITUBA,411430,2017,3285,2,6.0882800608828,01/01/2017
MANFRINOPOLIS,411435,2017,431,0,0,01/01/2017
MANGUEIRINHA,411440,2017,2187,1,4.57247370827618,01/01/2017
MANOEL RIBAS,411450,2017,1958,1,5.10725229826354,01/01/2017
MARECHAL CANDIDO RONDON,411460,2017,8073,0,0,01/01/2017
MARIA HELENA,411470,2017,1004,0,0,01/01/2017
MARIALVA,411480,2017,5793,0,0,01/01/2017
MARILANDIA DO SUL,411490,2017,1399,0,0,01/01/2017
MARILENA,411500,2017,1239,0,0,01/01/2017
MARILUZ,411510,2017,1536,0,0,01/01/2017
MARINGA,411520,2017,63539,778,122.444482916004,01/01/2017
MARIOPOLIS,411530,2017,1076,1,9.29368029739777,01/01/2017
MARIPA,411535,2017,1132,0,0,01/01/2017
MARMELEIRO,411540,2017,2321,0,0,01/01/2017
MARQUINHO,411545,2017,684,3,43.859649122807,01/01/2017
MARUMBI,411550,2017,818,0,0,01/01/2017
MATELANDIA,411560,2017,2459,30,122.000813338756,01/01/2017
MATINHOS,411570,2017,5775,3,5.1948051948052,01/01/2017
MATO RICO,411573,2017,552,0,0,01/01/2017
MAUA DA SERRA,411575,2017,1035,0,0,01/01/2017
MEDIANEIRA,411580,2017,6219,125,200.996944846438,01/01/2017
MERCEDES,411585,2017,934,0,0,01/01/2017
MIRADOR,411590,2017,341,1,29.3255131964809,01/01/2017
MIRASELVA,411600,2017,424,1,23.5849056603774,01/01/2017
MISSAL,411605,2017,2079,21,101.010101010101,01/01/2017
MOREIRA SALES,411610,2017,2359,34,144.128868164476,01/01/2017
MORRETES,411620,2017,2494,2,8.01924619085806,01/01/2017
MUNHOZ DE MELO,411630,2017,767,1,13.0378096479791,01/01/2017
NOSSA SENHORA DAS GRACAS,411640,2017,637,0,0,01/01/2017
NOVA ALIANCA DO IVAI,411650,2017,184,0,0,01/01/2017
NOVA AMERICA DA COLINA,411660,2017,543,0,0,01/01/2017
NOVA AURORA,411670,2017,2035,0,0,01/01/2017
NOVA CANTU,411680,2017,1007,18,178.748758689176,01/01/2017
NOVA ESPERANCA,411690,2017,4705,1,2.12539851222104,01/01/2017
NOVA ESPERANCA DO SUDOESTE,411695,2017,795,0,0,01/01/2017
NOVA FATIMA,411700,2017,1403,0,0,01/01/2017
NOVA LARANJEIRAS,411705,2017,1503,8,53.226879574185,01/01/2017
NOVA LONDRINA,411710,2017,2028,0,0,01/01/2017
NOVA OLIMPIA,411720,2017,1049,3,28.5986653956149,01/01/2017
NOVA SANTA BARBARA,411721,2017,790,0,0,01/01/2017
NOVA SANTA ROSA,411722,2017,1494,0,0,01/01/2017
NOVA PRATA DO IGUACU,411725,2017,1681,0,0,01/01/2017
NOVA TEBAS,411727,2017,1141,1,8.76424189307625,01/01/2017
NOVO ITACOLOMI,411729,2017,555,0,0,01/01/2017
ORTIGUEIRA,411730,2017,3226,0,0,01/01/2017
OURIZONA,411740,2017,634,0,0,01/01/2017
OURO VERDE DO OESTE,411745,2017,923,0,0,01/01/2017
PAICANDU,411750,2017,5158,0,0,01/01/2017
PALMAS,411760,2017,4462,1,2.24114746750336,01/01/2017
PALMEIRA,411770,2017,4375,1,2.28571428571429,01/01/2017
PALMITAL,411780,2017,2016,12,59.5238095238095,01/01/2017
PALOTINA,411790,2017,4844,0,0,01/01/2017
PARAISO DO NORTE,411800,2017,1806,4,22.1483942414175,01/01/2017
PARANACITY,411810,2017,1412,0,0,01/01/2017
PARANAGUA,411820,2017,16648,45,27.0302739067756,01/01/2017
PARANAPOEMA,411830,2017,359,0,0,01/01/2017
PARANAVAI,411840,2017,14267,2,1.40183640569146,01/01/2017
PATO BRAGADO,411845,2017,862,0,0,01/01/2017
PATO BRANCO,411850,2017,10906,289,264.991747661838,01/01/2017
PAULA FREITAS,411860,2017,865,24,277.456647398844,01/01/2017
PAULO FRONTIN,411870,2017,1138,8,70.298769771529,01/01/2017
PEABIRU,411880,2017,2167,31,143.054914628519,01/01/2017
PEROBAL,411885,2017,975,4,41.025641025641,01/01/2017
PEROLA,411890,2017,2044,6,29.3542074363992,01/01/2017
PEROLA D'OESTE,411900,2017,1276,0,0,01/01/2017
PIEN,411910,2017,1385,11,79.4223826714802,01/01/2017
PINHAIS,411915,2017,14230,67,47.0836261419536,01/01/2017
PINHALAO,411920,2017,1067,0,0,01/01/2017
PINHAL DE SAO BENTO,411925,2017,409,0,0,01/01/2017
PINHAO,411930,2017,3494,19,54.3789353176875,01/01/2017
PIRAI DO SUL,411940,2017,3421,0,0,01/01/2017
PIRAQUARA,411950,2017,9172,10,10.9027474923681,01/01/2017
PITANGA,411960,2017,4362,20,45.8505272810637,01/01/2017
PITANGUEIRAS,411965,2017,442,0,0,01/01/2017
PLANALTINA DO PARANA,411970,2017,695,1,14.3884892086331,01/01/2017
PLANALTO,411980,2017,2605,0,0,01/01/2017
PONTA GROSSA,411990,2017,43167,7,1.62160909954363,01/01/2017
PONTAL DO PARANA,411995,2017,4523,25,55.2730488613752,01/01/2017
PORECATU,412000,2017,2382,1,4.19815281276239,01/01/2017
PORTO AMAZONAS,412010,2017,658,1,15.1975683890578,01/01/2017
PORTO BARREIRO,412015,2017,517,10,193.423597678917,01/01/2017
PORTO RICO,412020,2017,368,1,27.1739130434783,01/01/2017
PORTO VITORIA,412030,2017,654,20,305.810397553517,01/01/2017
PRADO FERREIRA,412033,2017,578,1,17.3010380622837,01/01/2017
PRANCHITA,412035,2017,1021,0,0,01/01/2017
PRESIDENTE CASTELO BRANCO,412040,2017,692,0,0,01/01/2017
PRIMEIRO DE MAIO,412050,2017,2219,8,36.0522757999099,01/01/2017
PRUDENTOPOLIS,412060,2017,7264,61,83.9757709251101,01/01/2017
QUARTO CENTENARIO,412065,2017,748,17,227.272727272727,01/01/2017
QUATIGUA,412070,2017,1351,5,37.0096225018505,01/01/2017
QUATRO BARRAS,412080,2017,2446,4,16.3532297628782,01/01/2017
QUATRO PONTES,412085,2017,770,0,0,01/01/2017
QUEDAS DO IGUACU,412090,2017,4402,1,2.27169468423444,01/01/2017
QUERENCIA DO NORTE,412100,2017,1760,0,0,01/01/2017
QUINTA DO SOL,412110,2017,823,23,279.465370595383,01/01/2017
QUITANDINHA,412120,2017,2608,2,7.66871165644172,01/01/2017
RAMILANDIA,412125,2017,601,4,66.5557404326123,01/01/2017
RANCHO ALEGRE,412130,2017,819,0,0,01/01/2017
RANCHO ALEGRE D'OESTE,412135,2017,468,13,277.777777777778,01/01/2017
REALEZA,412140,2017,2848,0,0,01/01/2017
REBOUCAS,412150,2017,2085,1,4.79616306954437,01/01/2017
RENASCENCA,412160,2017,1008,0,0,01/01/2017
RESERVA,412170,2017,3144,0,0,01/01/2017
RESERVA DO IGUACU,412175,2017,793,3,37.8310214375788,01/01/2017
RIBEIRAO CLARO,412180,2017,1892,9,47.568710359408,01/01/2017
RIBEIRAO DO PINHAL,412190,2017,2432,1,4.11184210526316,01/01/2017
RIO AZUL,412200,2017,1899,0,0,01/01/2017
RIO BOM,412210,2017,696,0,0,01/01/2017
RIO BONITO DO IGUACU,412215,2017,1846,5,27.0855904658722,01/01/2017
RIO BRANCO DO IVAI,412217,2017,549,0,0,01/01/2017
RIO BRANCO DO SUL,412220,2017,3086,6,19.4426441996112,01/01/2017
RIO NEGRO,412230,2017,4512,3,6.64893617021277,01/01/2017
ROLANDIA,412240,2017,9488,7,7.37774030354132,01/01/2017
RONCADOR,412250,2017,1685,12,71.2166172106825,01/01/2017
RONDON,412260,2017,1384,62,447.976878612717,01/01/2017
ROSARIO DO IVAI,412265,2017,907,0,0,01/01/2017
SABAUDIA,412270,2017,1067,2,18.7441424554827,01/01/2017
SALGADO FILHO,412280,2017,713,0,0,01/01/2017
SALTO DO ITARARE,412290,2017,1005,4,39.8009950248756,01/01/2017
SALTO DO LONTRA,412300,2017,2029,0,0,01/01/2017
SANTA AMELIA,412310,2017,672,0,0,01/01/2017
SANTA CECILIA DO PAVAO,412320,2017,636,0,0,01/01/2017
SANTA CRUZ DE MONTE CASTELO,412330,2017,1391,2,14.3781452192667,01/01/2017
SANTA FE,412340,2017,1928,0,0,01/01/2017
SANTA HELENA,412350,2017,4316,0,0,01/01/2017
SANTA INES,412360,2017,277,0,0,01/01/2017
SANTA ISABEL DO IVAI,412370,2017,1717,2,11.648223645894,01/01/2017
SANTA IZABEL DO OESTE,412380,2017,2228,0,0,01/01/2017
SANTA LUCIA,412382,2017,746,0,0,01/01/2017
SANTA MARIA DO OESTE,412385,2017,1439,1,6.94927032661571,01/01/2017
SANTA MARIANA,412390,2017,2493,1,4.01123144805455,01/01/2017
SANTA MONICA,412395,2017,490,2,40.8163265306123,01/01/2017
SANTANA DO ITARARE,412400,2017,842,1,11.8764845605701,01/01/2017
SANTA TEREZA DO OESTE,412402,2017,1211,1,8.25763831544178,01/01/2017
SANTA TEREZINHA DE ITAIPU,412405,2017,3273,1,3.05530094714329,01/01/2017
SANTO ANTONIO DA PLATINA,412410,2017,6961,30,43.097256141359,01/01/2017
SANTO ANTONIO DO CAIUA,412420,2017,475,2,42.1052631578947,01/01/2017
SANTO ANTONIO DO PARAISO,412430,2017,415,0,0,01/01/2017
SANTO ANTONIO DO SUDOESTE,412440,2017,3057,0,0,01/01/2017
SANTO INACIO,412450,2017,839,0,0,01/01/2017
SAO CARLOS DO IVAI,412460,2017,989,0,0,01/01/2017
SAO JERONIMO DA SERRA,412470,2017,1722,0,0,01/01/2017
SAO JOAO,412480,2017,1978,0,0,01/01/2017
SAO JOAO DO CAIUA,412490,2017,933,0,0,01/01/2017
SAO JOAO DO IVAI,412500,2017,2198,0,0,01/01/2017
SAO JOAO DO TRIUNFO,412510,2017,1657,0,0,01/01/2017
SAO JORGE D'OESTE,412520,2017,1577,0,0,01/01/2017
SAO JORGE DO IVAI,412530,2017,1133,0,0,01/01/2017
SAO JORGE DO PATROCINIO,412535,2017,1239,1,8.07102502017756,01/01/2017
SAO JOSE DA BOA VISTA,412540,2017,1112,1,8.99280575539568,01/01/2017
SAO JOSE DAS PALMEIRAS,412545,2017,597,0,0,01/01/2017
SAO JOSE DOS PINHAIS,412550,2017,29671,77,25.9512655454821,01/01/2017
SAO MANOEL DO PARANA,412555,2017,422,17,402.843601895735,01/01/2017
SAO MATEUS DO SUL,412560,2017,5362,178,331.965684446102,01/01/2017
SAO MIGUEL DO IGUACU,412570,2017,4115,13,31.591737545565,01/01/2017
SAO PEDRO DO IGUACU,412575,2017,1166,0,0,01/01/2017
SAO PEDRO DO IVAI,412580,2017,1609,0,0,01/01/2017
SAO PEDRO DO PARANA,412590,2017,430,1,23.2558139534884,01/01/2017
